time,vehicle_id,vehicle_type,latitude,longitude,speed_mps
62.0,veh_047,car,12.944352,77.67874,4.066
62.0,veh_048,car,12.947093,77.695317,3.976
62.0,veh_049,bus,12.940888,77.667307,4.141
63.0,veh_000,car,12.941141,77.668062,7.667
63.0,veh_008,car,12.936975,77.65627,3.354
63.0,veh_010,bus,12.932156,77.647071,4.88
63.0,veh_012,motorcycle,12.917715,77.626014,14.121
63.0,veh_024,motorcycle,12.947696,77.697003,8.143
63.0,veh_026,car,12.936372,77.654416,4.188
63.0,veh_029,car,12.944455,77.68024,8.73
63.0,veh_030,bus,12.931516,77.645798,3.618
63.0,veh_036,motorcycle,12.937058,77.65637,4.255
63.0,veh_039,bus,12.936463,77.654889,6.384
63.0,veh_041,motorcycle,12.918092,77.626786,2.626
63.0,veh_046,motorcycle,12.948142,77.698442,5.738
63.0,veh_047,car,12.944213,77.678812,5.244
63.0,veh_048,car,12.947167,77.695489,3.362
63.0,veh_049,bus,12.940935,77.667267,3.129
64.0,veh_000,car,12.941099,77.668072,6.223
64.0,veh_008,car,12.936971,77.656335,3.582
64.0,veh_010,bus,12.932276,77.647117,2.451
64.0,veh_012,motorcycle,12.917719,77.626189,10.772
64.0,veh_018,car,12.917417,77.625866,4.565
64.0,veh_024,motorcycle,12.947627,77.696968,4.599
64.0,veh_026,car,12.936369,77.654439,0.868
64.0,veh_029,car,12.944529,77.680351,6.226
64.0,veh_030,bus,12.931475,77.645828,2.766
64.0,veh_036,motorcycle,12.93707,77.656353,4.886
64.0,veh_039,bus,12.936528,77.654969,5.004
64.0,veh_041,motorcycle,12.918194,77.62688,8.531
64.0,veh_046,motorcycle,12.948193,77.698554,13.011
64.0,veh_047,car,12.944355,77.678853,5.721
64.0,veh_048,car,12.947189,77.69547,8.205
64.0,veh_049,bus,12.940834,77.66744,1.126
65.0,veh_000,car,12.941212,77.668137,0.913
65.0,veh_008,car,12.93715,77.656378,6.624
65.0,veh_010,bus,12.93229,77.647206,5.746
65.0,veh_012,motorcycle,12.917742,77.626324,13.476
65.0,veh_018,car,12.917466,77.625915,10.421
65.0,veh_024,motorcycle,12.947583,77.697059,0.1
65.0,veh_026,car,12.936395,77.654495,3.883
65.0,veh_029,car,12.944519,77.680416,8.569
65.0,veh_030,bus,12.931465,77.645963,5.597
65.0,veh_036,motorcycle,12.936968,77.656338,8.015
65.0,veh_039,bus,12.936518,77.655024,4.839
65.0,veh_041,motorcycle,12.918189,77.627028,8.774
65.0,veh_046,motorcycle,12.948152,77.698623,8.684
65.0,veh_047,car,12.944286,77.678861,6.649
65.0,veh_048,car,12.947126,77.695576,6.16
65.0,veh_049,bus,12.940977,77.667368,4.127
66.0,veh_000,car,12.941143,77.668187,2.325
66.0,veh_008,car,12.937168,77.656335,4.35
66.0,veh_010,bus,12.932223,77.647103,2.941
66.0,veh_012,motorcycle,12.917751,77.626343,10.866
66.0,veh_018,car,12.917585,77.625951,7.561
66.0,veh_024,motorcycle,12.94764,77.697158,6.81
66.0,veh_026,car,12.936426,77.654503,3.813
66.0,veh_029,car,12.944494,77.680453,3.642
66.0,veh_030,bus,12.931532,77.645932,3.3
66.0,veh_036,motorcycle,12.93713,77.656569,12.918
66.0,veh_039,bus,12.936576,77.654955,5.303
66.0,veh_041,motorcycle,12.918277,77.627094,8.954
66.0,veh_046,motorcycle,12.948215,77.698582,6.544
66.0,veh_047,car,12.944281,77.67892,6.648
66.0,veh_048,car,12.947192,77.695598,8.13
66.0,veh_049,bus,12.941013,77.667474,3.95
67.0,veh_000,car,12.941153,77.668204,2.913
67.0,veh_008,car,12.937122,77.656478,7.519
67.0,veh_010,bus,12.932233,77.647181,4.839
67.0,veh_012,motorcycle,12.917879,77.626389,11.651
67.0,veh_018,car,12.917526,77.626017,9.073
67.0,veh_024,motorcycle,12.947696,77.697179,4.261
67.0,veh_026,car,12.936455,77.65454,5.382
67.0,veh_029,car,12.944442,77.680541,4.292
67.0,veh_030,bus,12.931569,77.645919,2.062
67.0,veh_036,motorcycle,12.937087,77.656574,2.17
67.0,veh_039,bus,12.936584,77.655096,4.011
67.0,veh_041,motorcycle,12.918388,77.627101,3.441
67.0,veh_046,motorcycle,12.948166,77.698644,3.029
67.0,veh_047,car,12.944387,77.679072,7.435
67.0,veh_048,car,12.947257,77.695703,6.011
67.0,veh_049,bus,12.940948,77.667409,3.777
68.0,veh_000,car,12.941127,77.668163,5.279
68.0,veh_008,car,12.937091,77.656582,6.86
68.0,veh_010,bus,12.932258,77.647295,3.422
68.0,veh_012,motorcycle,12.917946,77.626466,1.33
68.0,veh_018,car,12.917583,77.626085,6.416
68.0,veh_024,motorcycle,12.947738,77.69719,6.256
68.0,veh_026,car,12.936403,77.654631,5.316
68.0,veh_029,car,12.944496,77.680531,7.275
68.0,veh_030,bus,12.931472,77.646014,2.355
68.0,veh_036,motorcycle,12.937178,77.656591,4.842
68.0,veh_039,bus,12.936586,77.655065,3.961
68.0,veh_041,motorcycle,12.918329,77.627177,3.494
68.0,veh_046,motorcycle,12.948174,77.698735,6.095
68.0,veh_047,car,12.944436,77.679026,5.371
68.0,veh_048,car,12.947281,77.695712,6.109
68.0,veh_049,bus,12.940964,77.667492,5.253
69.0,veh_000,car,12.941218,77.668317,8.451
69.0,veh_008,car,12.937107,77.65673,9.567
69.0,veh_010,bus,12.932375,77.647228,7.34
69.0,veh_012,motorcycle,12.917881,77.626557,6.49
69.0,veh_018,car,12.917623,77.626092,2.586
69.0,veh_024,motorcycle,12.947769,77.69718,5.922
69.0,veh_026,car,12.936545,77.654739,2.732
69.0,veh_029,car,12.944549,77.680554,5.092
69.0,veh_030,bus,12.931541,77.645959,5.617
69.0,veh_036,motorcycle,12.937202,77.656602,6.139
69.0,veh_039,bus,12.936655,77.655092,3.859
69.0,veh_041,motorcycle,12.918377,77.627153,5.539
69.0,veh_046,motorcycle,12.948273,77.69881,7.535
69.0,veh_047,car,12.944422,77.679055,1.952
69.0,veh_048,car,12.947195,77.695783,3.098
69.0,veh_049,bus,12.940918,77.667522,2.697
70.0,veh_000,car,12.94116,77.668354,5.637
70.0,veh_008,car,12.93715,77.656638,5.02
70.0,veh_010,bus,12.932343,77.647333,4.836
70.0,veh_012,motorcycle,12.917917,77.626551,8.937
70.0,veh_018,car,12.917646,77.626098,7.966
70.0,veh_024,motorcycle,12.947703,77.697278,3.231
70.0,veh_026,car,12.93642,77.654692,3.74
70.0,veh_029,car,12.944462,77.68071,8.79
70.0,veh_030,bus,12.931639,77.646061,3.884
70.0,veh_036,motorcycle,12.937096,77.656766,8.126
70.0,veh_039,bus,12.936649,77.655135,4.798
70.0,veh_041,motorcycle,12.918465,77.627201,8.08
70.0,veh_046,motorcycle,12.948243,77.698876,7.185
70.0,veh_047,car,12.944334,77.679117,7.214
70.0,veh_048,car,12.947253,77.695733,6.721
70.0,veh_049,bus,12.940998,77.667467,3.602
71.0,veh_000,car,12.941277,77.668447,8.329
71.0,veh_003,car,12.917265,77.625759,2.171
71.0,veh_004,car,12.931388,77.645535,6.028
71.0,veh_008,car,12.937161,77.656762,4.577
71.0,veh_010,bus,12.932367,77.647302,4.562
71.0,veh_012,motorcycle,12.918028,77.626619,9.534
71.0,veh_018,car,12.917676,77.626156,9.438
71.0,veh_024,motorcycle,12.947732,77.697335,7.185
71.0,veh_026,car,12.936463,77.654763,8.263
71.0,veh_029,car,12.944563,77.680645,3.963
71.0,veh_030,bus,12.931652,77.646003,2.137
71.0,veh_036,motorcycle,12.93715,77.656803,3.857
71.0,veh_039,bus,12.936565,77.655203,3.675
71.0,veh_041,motorcycle,12.918431,77.627365,9.747
71.0,veh_046,motorcycle,12.948175,77.698856,1.89
71.0,veh_047,car,12.944377,77.679259,3.845
71.0,veh_048,car,12.947333,77.695869,2.279
71.0,veh_049,bus,12.941036,77.66771,7.981
72.0,veh_000,car,12.941314,77.668547,9.633
72.0,veh_003,car,12.917467,77.625765,5.323
72.0,veh_004,car,12.931413,77.645646,10.036
72.0,veh_008,car,12.9372,77.656776,2.508
72.0,veh_010,bus,12.93239,77.647298,4.111
72.0,veh_012,motorcycle,12.917998,77.626748,8.398
72.0,veh_018,car,12.917691,77.626339,3.357
72.0,veh_024,motorcycle,12.947759,77.697372,4.319
72.0,veh_026,car,12.936474,77.654842,9.482
72.0,veh_029,car,12.944551,77.680701,2.967
72.0,veh_030,bus,12.931705,77.646109,4.142
72.0,veh_036,motorcycle,12.937136,77.656801,10.576
72.0,veh_039,bus,12.936521,77.655156,2.265
72.0,veh_041,motorcycle,12.918544,77.627391,11.645
72.0,veh_046,motorcycle,12.948376,77.698844,7.922
72.0,veh_047,car,12.944406,77.679262,4.609
72.0,veh_048,car,12.947271,77.695826,2.431
72.0,veh_049,bus,12.941067,77.667662,3.496
73.0,veh_000,car,12.941422,77.668633,4.391
73.0,veh_003,car,12.917476,77.625869,8.162
73.0,veh_004,car,12.931462,77.645608,3.607
73.0,veh_008,car,12.937255,77.656837,5.594
73.0,veh_010,bus,12.932383,77.647445,3.698
73.0,veh_012,motorcycle,12.918151,77.626794,8.342
73.0,veh_018,car,12.917826,77.626391,9.146
73.0,veh_024,motorcycle,12.947722,77.697401,5.0
73.0,veh_026,car,12.93655,77.654769,4.674
73.0,veh_029,car,12.944514,77.680751,6.876
73.0,veh_030,bus,12.931605,77.646094,3.468
73.0,veh_036,motorcycle,12.937155,77.656853,0.984
73.0,veh_039,bus,12.936641,77.655228,4.935
73.0,veh_041,motorcycle,12.918605,77.627398,11.574
73.0,veh_046,motorcycle,12.948259,77.698963,8.175
73.0,veh_047,car,12.944459,77.679326,7.046
73.0,veh_048,car,12.947262,77.695818,0.1
73.0,veh_049,bus,12.941006,77.667722,5.193
74.0,veh_000,car,12.941371,77.668624,4.32
74.0,veh_003,car,12.917564,77.625874,8.982
74.0,veh_004,car,12.931362,77.645662,2.914
74.0,veh_008,car,12.937248,77.656887,7.474
74.0,veh_010,bus,12.932438,77.647354,4.847
74.0,veh_012,motorcycle,12.91808,77.62685,4.862
74.0,veh_018,car,12.917747,77.62635,0.749
74.0,veh_024,motorcycle,12.947824,77.697497,6.285
74.0,veh_026,car,12.936615,77.654848,7.612
74.0,veh_029,car,12.944593,77.680781,2.665
74.0,veh_030,bus,12.931713,77.64607,4.503
74.0,veh_036,motorcycle,12.937173,77.656914,5.437
74.0,veh_039,bus,12.936599,77.655306,3.797
74.0,veh_041,motorcycle,12.918651,77.627503,10.34
74.0,veh_046,motorcycle,12.948352,77.699041,9.102
74.0,veh_047,car,12.944331,77.679331,9.848
74.0,veh_048,car,12.947264,77.695828,3.066
74.0,veh_049,bus,12.940888,77.667698,3.703
75.0,veh_000,car,12.94131,77.66861,2.058
75.0,veh_003,car,12.917557,77.626057,3.339
75.0,veh_004,car,12.931354,77.645721,5.566
75.0,veh_008,car,12.937282,77.656953,10.65
75.0,veh_010,bus,12.932403,77.647458,4.431
75.0,veh_012,motorcycle,12.918175,77.626835,5.942
75.0,veh_018,car,12.917726,77.626408,5.588
75.0,veh_024,motorcycle,12.947752,77.697525,3.954
75.0,veh_026,car,12.936458,77.655001,6.801
75.0,veh_029,car,12.944474,77.680812,3.001
75.0,veh_030,bus,12.931814,77.646164,5.707
75.0,veh_036,motorcycle,12.937312,77.656956,10.729
75.0,veh_039,bus,12.936615,77.655379,5.852
75.0,veh_041,motorcycle,12.918682,77.627625,10.717
75.0,veh_046,motorcycle,12.948435,77.699108,6.308
75.0,veh_047,car,12.944441,77.679443,4.673
75.0,veh_048,car,12.947376,77.695892,5.936
75.0,veh_049,bus,12.941001,77.667725,4.512
76.0,veh_000,car,12.941361,77.668675,5.202
76.0,veh_003,car,12.917489,77.626068,2.004
76.0,veh_004,car,12.931349,77.645697,4.225
76.0,veh_008,car,12.937176,77.656952,6.621
76.0,veh_010,bus,12.932421,77.647546,4.399
76.0,veh_012,motorcycle,12.918164,77.626821,6.307
76.0,veh_018,car,12.917788,77.626503,6.527
76.0,veh_024,motorcycle,12.947788,77.697547,5.943
76.0,veh_026,car,12.936624,77.65509,5.241
76.0,veh_029,car,12.944573,77.680805,9.213
76.0,veh_030,bus,12.931696,77.646147,4.129
76.0,veh_036,motorcycle,12.937378,77.657012,3.058
76.0,veh_039,bus,12.93673,77.655417,4.809
76.0,veh_041,motorcycle,12.918842,77.627663,6.873
76.0,veh_046,motorcycle,12.94836,77.699264,8.864
76.0,veh_047,car,12.944455,77.679456,2.457
76.0,veh_048,car,12.947342,77.69598,8.869
76.0,veh_049,bus,12.941003,77.667752,3.794
77.0,veh_000,car,12.941312,77.66872,5.933
77.0,veh_003,car,12.917595,77.626086,6.42
77.0,veh_004,car,12.931428,77.645774,3.495
77.0,veh_008,car,12.937268,77.657073,5.953
77.0,veh_010,bus,12.932404,77.647481,5.247
77.0,veh_012,motorcycle,12.91831,77.627015,7.317
77.0,veh_018,car,12.917906,77.626452,7.638
77.0,veh_024,motorcycle,12.947899,77.697535,9.76
77.0,veh_026,car,12.936515,77.655112,3.635
77.0,veh_029,car,12.94453,77.680953,7.108
77.0,veh_030,bus,12.931756,77.646241,3.615
77.0,veh_036,motorcycle,12.937225,77.656968,0.448
77.0,veh_039,bus,12.936802,77.65542,4.606
77.0,veh_041,motorcycle,12.91877,77.62768,8.178
77.0,veh_046,motorcycle,12.948433,77.699213,2.346
77.0,veh_047,car,12.944424,77.67958,9.219
77.0,veh_048,car,12.947281,77.696048,5.507
77.0,veh_049,bus,12.94113,77.66776,3.998
78.0,veh_000,car,12.94145,77.668778,6.727
78.0,veh_003,car,12.917579,77.626056,8.005
78.0,veh_004,car,12.931454,77.645801,6.314
78.0,veh_008,car,12.937291,77.657097,6.986
78.0,veh_010,bus,12.932477,77.647522,4.231
78.0,veh_012,motorcycle,12.918208,77.627095,8.966
78.0,veh_018,car,12.917924,77.626518,3.261
78.0,veh_023,truck,12.936233,77.654036,4.382
78.0,veh_024,motorcycle,12.947875,77.69771,6.598
78.0,veh_026,car,12.936655,77.655132,11.011
78.0,veh_029,car,12.944634,77.681022,5.006
78.0,veh_030,bus,12.931682,77.646306,2.871
78.0,veh_036,motorcycle,12.937274,77.657067,5.378
78.0,veh_039,bus,12.93683,77.655376,4.329
78.0,veh_041,motorcycle,12.918857,77.627715,8.47
78.0,veh_046,motorcycle,12.948366,77.699192,4.45
78.0,veh_047,car,12.944477,77.679592,4.919
78.0,veh_048,car,12.947341,77.696196,5.347
78.0,veh_049,bus,12.941133,77.667958,5.292
79.0,veh_000,car,12.941388,77.668793,7.009
79.0,veh_003,car,12.917672,77.626236,7.102
79.0,veh_004,car,12.931483,77.645926,6.032
79.0,veh_008,car,12.937288,77.65711,6.633
79.0,veh_010,bus,12.932563,77.647535,5.487
79.0,veh_012,motorcycle,12.918414,77.627091,11.622
79.0,veh_018,car,12.917897,77.626544,7.966
79.0,veh_023,truck,12.936216,77.654017,4.718
79.0,veh_024,motorcycle,12.947992,77.69778,7.089
79.0,veh_026,car,12.936652,77.655218,6.519
79.0,veh_029,car,12.944546,77.681003,0.941
79.0,veh_030,bus,12.931755,77.646301,4.081
79.0,veh_036,motorcycle,12.937347,77.65712,6.649
79.0,veh_039,bus,12.93671,77.655494,4.729
79.0,veh_041,motorcycle,12.918882,77.627763,6.812
79.0,veh_046,motorcycle,12.948395,77.699301,5.843
79.0,veh_047,car,12.944396,77.67974,11.032
79.0,veh_048,car,12.94734,77.696116,4.777
79.0,veh_049,bus,12.941108,77.66798,3.746
80.0,veh_000,car,12.941443,77.668959,8.093
80.0,veh_003,car,12.91769,77.626154,2.565
80.0,veh_004,car,12.931582,77.645911,8.036
80.0,veh_008,car,12.937363,77.657149,7.251
80.0,veh_010,bus,12.932573,77.647797,4.133
80.0,veh_012,motorcycle,12.918382,77.627076,5.203
80.0,veh_018,car,12.917919,77.626631,1.849
80.0,veh_023,truck,12.936305,77.65413,5.145
80.0,veh_024,motorcycle,12.947853,77.697826,4.052
80.0,veh_026,car,12.936647,77.655205,5.957
80.0,veh_029,car,12.94452,77.681116,5.681
80.0,veh_030,bus,12.93168,77.646415,7.281
80.0,veh_036,motorcycle,12.937322,77.657176,8.588
80.0,veh_039,bus,12.936749,77.655614,4.424
80.0,veh_041,motorcycle,12.91892,77.62777,1.701
80.0,veh_046,motorcycle,12.948397,77.699341,8.245
80.0,veh_047,car,12.944401,77.679679,4.31
80.0,veh_048,car,12.947352,77.696146,5.374
80.0,veh_049,bus,12.941202,77.667995,3.492
81.0,veh_000,car,12.941464,77.66889,4.78
81.0,veh_003,car,12.917716,77.626253,4.198
81.0,veh_004,car,12.93158,77.645957,5.386
81.0,veh_008,car,12.937402,77.657286,7.828
81.0,veh_010,bus,12.932492,77.647728,4.62
81.0,veh_012,motorcycle,12.918406,77.627198,3.886
81.0,veh_018,car,12.917986,77.62656,5.012
81.0,veh_023,truck,12.936187,77.654169,3.16
81.0,veh_024,motorcycle,12.947994,77.697951,12.588
81.0,veh_026,car,12.936659,77.655362,8.117
81.0,veh_029,car,12.944581,77.681106,6.417
81.0,veh_030,bus,12.931791,77.646343,6.26
81.0,veh_036,motorcycle,12.937363,77.65724,5.72
81.0,veh_039,bus,12.936727,77.655635,4.237
81.0,veh_041,motorcycle,12.918917,77.627949,8.905
81.0,veh_046,motorcycle,12.948503,77.699418,3.392
81.0,veh_047,car,12.944348,77.679686,5.45
81.0,veh_048,car,12.947481,77.696303,12.931
81.0,veh_049,bus,12.941133,77.667978,5.665
82.0,veh_000,car,12.941392,77.669084,8.245
82.0,veh_003,car,12.917864,77.626334,9.684
82.0,veh_004,car,12.931621,77.645951,2.406
82.0,veh_008,car,12.937344,77.657366,5.872
82.0,veh_010,bus,12.932546,77.647672,4.854
82.0,veh_012,motorcycle,12.918376,77.627194,7.528
82.0,veh_018,car,12.917946,77.626673,4.171
82.0,veh_023,truck,12.936303,77.654197,2.82
82.0,veh_024,motorcycle,12.947992,77.697927,3.333
82.0,veh_026,car,12.936744,77.655355,4.132
82.0,veh_029,car,12.94458,77.681193,8.083
82.0,veh_030,bus,12.931841,77.646378,2.777
82.0,veh_036,motorcycle,12.937341,77.657265,4.632
82.0,veh_039,bus,12.936754,77.655584,4.336
82.0,veh_041,motorcycle,12.918915,77.627994,7.858
82.0,veh_046,motorcycle,12.948428,77.699484,3.915
82.0,veh_047,car,12.944478,77.679797,5.964
82.0,veh_048,car,12.947339,77.696325,7.544
82.0,veh_049,bus,12.941051,77.668094,3.911
83.0,veh_000,car,12.94153,77.669035,4.829
83.0,veh_003,car,12.91776,77.626406,12.402
83.0,veh_004,car,12.931587,77.646132,7.324
83.0,veh_008,car,12.93745,77.657365,3.846
83.0,veh_010,bus,12.932556,77.647711,3.031
83.0,veh_012,motorcycle,12.918462,77.627378,12.212
83.0,veh_018,car,12.917964,77.626623,0.1
83.0,veh_023,truck,12.936276,77.654196,3.773
83.0,veh_024,motorcycle,12.947932,77.697979,6.624
83.0,veh_026,car,12.93663,77.655363,2.635
83.0,veh_029,car,12.944612,77.681174,7.032
83.0,veh_030,bus,12.931864,77.646452,4.678
83.0,veh_036,motorcycle,12.937421,77.657352,5.43
83.0,veh_039,bus,12.93679,77.655602,3.769
83.0,veh_041,motorcycle,12.918929,77.627971,2.865
83.0,veh_046,motorcycle,12.948602,77.699456,3.479
83.0,veh_047,car,12.944414,77.679782,3.334
83.0,veh_048,car,12.947509,77.696284,4.315
83.0,veh_049,bus,12.94111,77.668028,3.14
84.0,veh_000,car,12.941412,77.669012,3.646
84.0,veh_003,car,12.917856,77.626481,8.416
84.0,veh_004,car,12.931664,77.646043,9.414
84.0,veh_008,car,12.937418,77.657346,3.802
84.0,veh_010,bus,12.932641,77.647783,4.482
84.0,veh_012,motorcycle,12.918494,77.627335,3.243
84.0,veh_018,car,12.918014,77.626699,3.721
84.0,veh_023,truck,12.936254,77.654301,3.859
84.0,veh_024,motorcycle,12.94799,77.698038,12.206
84.0,veh_026,car,12.936693,77.655408,2.514
84.0,veh_029,car,12.944659,77.681278,6.697
84.0,veh_030,bus,12.931876,77.646489,5.709
84.0,veh_036,motorcycle,12.937407,77.657374,4.162
84.0,veh_039,bus,12.936825,77.655635,5.1
84.0,veh_041,motorcycle,12.91905,77.628033,3.1
84.0,veh_046,motorcycle,12.948491,77.699454,3.264
84.0,veh_047,car,12.94448,77.679853,1.837
84.0,veh_048,car,12.947453,77.696454,5.9
84.0,veh_049,bus,12.941241,77.668093,2.738
85.0,veh_000,car,12.941639,77.669078,6.572
85.0,veh_003,car,12.918,77.626529,2.261
85.0,veh_004,car,12.931613,77.646189,3.545
85.0,veh_008,car,12.937387,77.657486,3.863
85.0,veh_010,bus,12.932672,77.647784,4.4
85.0,veh_012,motorcycle,12.918475,77.627287,0.727
85.0,veh_018,car,12.918033,77.626716,4.946
85.0,veh_023,truck,12.936331,77.654242,2.619
85.0,veh_024,motorcycle,12.948053,77.698137,7.01
85.0,veh_026,car,12.936656,77.65544,7.25
85.0,veh_029,car,12.944609,77.681451,5.925
85.0,veh_030,bus,12.931895,77.646612,5.357
85.0,veh_036,motorcycle,12.937314,77.657455,10.327
85.0,veh_039,bus,12.936874,77.655663,3.901
85.0,veh_041,motorcycle,12.919006,77.628103,8.767
85.0,veh_046,motorcycle,12.948533,77.699567,9.953
85.0,veh_047,car,12.944435,77.679924,10.197
85.0,veh_048,car,12.947449,77.696433,5.451
85.0,veh_049,bus,12.941087,77.668144,2.223
86.0,veh_000,car,12.941545,77.669131,5.905
86.0,veh_003,car,12.917991,77.626507,7.623
86.0,veh_004,car,12.931693,77.646229,8.571
86.0,veh_008,car,12.937367,77.657569,7.733
86.0,veh_010,bus,12.93266,77.647771,5.524
86.0,veh_012,motorcycle,12.918575,77.627403,6.55
86.0,veh_018,car,12.918065,77.626784,8.19
86.0,veh_023,truck,12.936309,77.654319,3.308
86.0,veh_024,motorcycle,12.94806,77.698192,8.075
86.0,veh_026,car,12.936744,77.655474,4.369
86.0,veh_029,car,12.944568,77.681407,4.108
86.0,veh_030,bus,12.931967,77.646595,1.973
86.0,veh_036,motorcycle,12.937391,77.657338,1.544
86.0,veh_039,bus,12.936891,77.655737,3.734
86.0,veh_041,motorcycle,12.918998,77.628122,2.643
86.0,veh_046,motorcycle,12.948481,77.699616,8.018
86.0,veh_047,car,12.944461,77.680065,6.827
86.0,veh_048,car,12.947517,77.69645,8.27
86.0,veh_049,bus,12.941106,77.668144,5.785
87.0,veh_000,car,12.941503,77.669231,9.143
87.0,veh_003,car,12.917998,77.626518,6.886
87.0,veh_004,car,12.931692,77.646281,3.418
87.0,veh_008,car,12.937416,77.657634,8.349
87.0,veh_010,bus,12.932661,77.647918,4.448
87.0,veh_012,motorcycle,12.918645,77.627402,4.245
87.0,veh_018,car,12.918182,77.626768,9.91
87.0,veh_019,bus,12.925419,77.63701,4.867
87.0,veh_023,truck,12.936323,77.654284,4.83
87.0,veh_024,motorcycle,12.948006,77.698306,6.416
87.0,veh_026,car,12.936797,77.655534,7.111
87.0,veh_029,car,12.944601,77.681435,3.007
87.0,veh_030,bus,12.931936,77.646578,4.328
87.0,veh_036,motorcycle,12.937392,77.657513,6.201
87.0,veh_039,bus,12.936794,77.655741,2.664
87.0,veh_041,motorcycle,12.919063,77.628174,8.309
87.0,veh_046,motorcycle,12.948607,77.69972,7.205
87.0,veh_047,car,12.944517,77.680005,6.48
87.0,veh_048,car,12.947579,77.696567,6.301
87.0,veh_049,bus,12.941246,77.668065,4.116
88.0,veh_000,car,12.941514,77.669331,7.728
88.0,veh_003,car,12.918049,77.626593,3.317
88.0,veh_004,car,12.931789,77.646337,10.126
88.0,veh_005,car,12.940159,77.665092,10.089
88.0,veh_008,car,12.937488,77.657651,4.2
88.0,veh_010,bus,12.932756,77.647805,4.494
88.0,veh_012,motorcycle,12.918678,77.627469,6.45
88.0,veh_018,car,12.918162,77.626903,4.562
88.0,veh_019,bus,12.925466,77.637147,5.882
88.0,veh_023,truck,12.936303,77.654358,4.747
88.0,veh_024,motorcycle,12.948164,77.698241,4.689
88.0,veh_026,car,12.936775,77.655576,4.209
88.0,veh_029,car,12.944555,77.681476,8.429
88.0,veh_030,bus,12.931979,77.646755,8.504
88.0,veh_036,motorcycle,12.937397,77.657525,5.777
88.0,veh_039,bus,12.936907,77.65574,3.686
88.0,veh_041,motorcycle,12.919117,77.628258,7.231
88.0,veh_046,motorcycle,12.948652,77.699827,6.222
88.0,veh_047,car,12.944498,77.680153,4.784
88.0,veh_048,car,12.947546,77.696708,5.824
88.0,veh_049,bus,12.941159,77.668231,2.399
89.0,veh_000,car,12.941603,77.669331,6.104
89.0,veh_003,car,12.918043,77.626612,5.802
89.0,veh_004,car,12.931738,77.646466,5.516
89.0,veh_005,car,12.940102,77.6652,5.63
89.0,veh_008,car,12.93743,77.657536,4.488
89.0,veh_010,bus,12.93268,77.647973,4.456
89.0,veh_012,motorcycle,12.918714,77.627512,8.959
89.0,veh_018,car,12.918104,77.626913,5.081
89.0,veh_019,bus,12.925412,77.637211,3.81
89.0,veh_023,truck,12.936397,77.654345,2.368
